era,spearman_seed0,numerai_corr_seed0,spearman_seed1,numerai_corr_seed1,spearman_seed2,numerai_corr_seed2
0619,0.002140687833721171,0.0010740362280196975,0.00521277345613961,0.013601455008120223,0.03518117763918884,0.027159754469810872
0620,0.012553872643589871,0.014277638637540419,-0.009483515883781136,-0.034645350683648,-0.0003722268991943566,-0.004687173554652635
0621,-0.014371355566964925,-0.02633417958809027,0.021538744093810708,0.041589294421979006,-5.091334788559232e-05,-0.00493191705845793
0622,0.01956267606425902,0.016584847540116385,-0.0175943048756644,-0.00010105943097886906,0.012485131750692076,0.01640319147428767
0623,0.012441668292161062,0.04376578408014026,0.0003175346158943542,0.015474620337525388,-0.0007103963100948596,0.026632761136448614
0624,0.0018391576834539721,0.036445603138288804,-0.005689962275614147,0.03440679562830753,0.03293848317242406,0.06746157980141769
0625,0.020064966452329178,0.02785815121368263,0.016733957257342353,0.02523698974659885,0.020862719829795894,0.03004422011711374
0626,0.0003455513916063112,0.018828972692702135,0.01617995297303102,0.04337081652944557,0.03666088332367055,0.045868992212518354
0627,0.03078427705934147,0.016830078202819322,0.005756295769866086,0.010908662365577726,0.02977092205191182,0.023420829488105258
0628,0.029364428719712916,0.023793993566331478,0.007219455307200743,0.0043836675558618435,0.018989514464965093,0.03472643641380166
0629,0.03599986682718212,0.010996315279659934,-0.004421092463469561,-0.006390281940056572,0.010896451727817915,-0.0005525717978217203
0630,0.03315860474474765,0.03665842539340145,-0.023654304178679437,-0.034221727375096656,0.006671418705392132,0.02684603260595417
0631,0.004536338211214938,-0.010021188560564291,-0.009823803021661935,-0.014281118766064716,0.01869411576352223,0.03096103553999201
0632,0.024364033481413718,0.01652966009575754,-0.040870984490013966,-0.03488763220875026,0.052409837579563995,0.05209515826874559
0633,0.04616881287169635,0.05074662642545081,0.0012573880036387292,0.018367182273702487,0.01830050836420628,0.015588597091396709
0634,0.05841545038786943,0.050055342254961256,0.07466960562197185,0.05711739701595696,0.042411569139413755,0.048564391257282624
0635,0.022880292765520654,0.009425859210691563,0.026812183305106083,0.004453118182420696,-0.014306069481465372,-0.009821100148604501
0636,0.0013302344805671614,-0.0014118672959779928,0.02898568965862819,0.016979955497444094,0.029937416792453132,0.04349919603313036
0637,0.002465144502418488,0.017572502166845506,0.028772193583206603,0.009057135174729614,0.0344749870308997,0.029411720850771397
0638,-0.007000074823423027,0.004108066787783803,0.03795353974188566,0.02768360393243409,0.029936500820795575,0.04403566959407983
0639,0.03989622934205231,0.042981147136432876,0.052283309679841655,0.054838596100233214,0.022612252389541693,0.0382198694879745
0640,0.030268366902622787,0.008849997008846346,0.03809150673901187,0.013810932147418142,0.027856056802667842,0.008525149699495613
0641,0.03378796404266802,0.017041835477245755,0.012655392849308347,-0.008302032303478334,0.0314501980292961,0.0329889522049586
0642,0.051392480224557696,0.03717472015056713,0.013764638683481973,-0.0030707088054695623,0.034659355475523554,0.04709019348264922
0643,0.03440890775785241,0.025896793563104186,0.005828835920857607,0.00761305440830874,-0.0034051947216881422,-0.004984688789512888
0644,0.03060832131467805,0.031964296280056155,0.010858585341281297,0.0012452167563940528,0.027495312788986072,0.05942695719418532
0645,0.037365321101501356,0.012315860743349689,0.024468948941902473,0.006815963016741083,-0.0007866816688888872,0.003670295753304442
0646,0.025609559214631115,0.011138380723180697,0.033959193779553615,0.029264618869041116,0.010359773853015172,0.015547271945692137
0647,0.023103262972192475,0.02209126166707378,0.007341256417368613,0.0074137778979411345,0.026072877281749094,0.033948723402956585
0648,0.01584176777399037,0.04323277179766575,0.036517117145203844,0.04740486812856343,-0.0007909027212845858,0.006181935240694284
0649,0.053782275597123175,0.058321113064423516,0.03787560473448249,0.04171556052374581,0.05217461424319593,0.055287487326405926
0650,0.036590153310939906,0.04456186450454968,0.01772188233073807,0.027150935492963674,0.001032908297666871,0.015835800837120488
0651,0.04052419188323409,0.05337397946355042,0.004277005719797754,0.002365378940852368,0.04045096641359002,0.03898590518666664
0652,0.02085999444216673,0.023572687651869602,0.02524416160253903,0.029071751609228674,0.016410763218034505,0.014160126460709358
0653,0.00890869410793318,0.008093676882621591,0.0005310795519877357,0.009548457289786315,-0.003327215406118014,-0.021294762756344166
0654,0.036093015099090964,0.06061175907637425,0.037439115116859906,0.06500642652789554,0.004154047380431051,0.016636692135501573
0655,0.04742445199030035,0.03466387107667945,0.04508252710129792,0.049470384680477014,0.03414307335486884,0.023916956308029955
0656,0.005695766036600957,0.010142519703377824,0.04064547370103804,0.05086321488167326,0.008440514531374232,0.003228465003125153
0657,0.02286571523378733,0.027238253691992474,0.004539319523725985,-0.00033951088288038697,0.04239778083428887,0.05969067625295327
0658,0.024482280438234975,0.004918250791186379,0.008561262855998534,0.018798402253264467,0.02158918603474428,0.03540109256033165
0659,-0.0016619993868656803,0.015049382507453834,-0.002367419449050799,0.024288607773728633,-0.004936432235192062,0.0037220700967871
0660,0.011569694945585424,0.03924850560958401,0.01255563513591757,0.032312105178578486,0.0001771612165853774,0.01810719389549219
0661,-0.03374807038616472,-0.037206917932423145,0.028606386600432,0.031660753977215406,0.024747401454585705,0.025702411984674878
0662,0.04183428779616029,0.04419134646727881,0.05509550459607894,0.040831897465899165,0.03962331237149581,0.02310645512285932
0663,0.01447304625996377,0.0321190705470719,0.03231772767874662,0.038404503543828294,0.02509856797686545,0.022577750228030314
0664,0.032749488705255146,0.045315621708331484,0.06024407031651901,0.049244288107682894,0.0237205637152555,0.02418513949159647
0665,0.03281836533754379,0.03813430817973982,0.0013866738006357638,0.0023007026987294818,0.0005984265733939572,0.002699179054616291
0666,0.020609343196331013,0.026744689320845005,0.020219544439130512,0.024538500507132376,0.01485149339686707,0.00614410777574847
0667,0.005543611555047518,0.026679388868138212,-0.02135393340233379,-0.009725257082454525,0.0020934282807540234,0.013776603117953506
0668,0.03536792875143315,0.034146014628109386,0.016743680052411874,0.024326180987154476,-0.013904690567643563,-0.03067006363568399
0669,-0.021274282313086437,-0.010973651851610856,-0.0003556487892419972,-0.01205391579239194,0.027259693871062973,0.01791209156162962
0670,0.002140209079160817,-2.9466542799672e-05,0.03692737498295389,0.03897494794087751,0.01740473668298956,0.013556656501238468
0671,0.0009857749465485557,0.005057319934766608,0.025415583398891686,0.017927509624340175,0.014807584523041631,0.010971635234721269
0672,0.032016462242388743,0.03530717392866179,-0.0039011412826259056,0.032641370309817286,-0.004213083279549156,-0.003555808403161127
0673,0.04666625458221086,0.0676844881433198,-0.006715278470102121,0.03465331906993038,-0.0026649652468394803,0.0038453879143250974
0674,0.03933433326677781,0.04547675277890175,0.02368581808197523,0.025215492953218007,0.0064776103151442084,0.0023067833252985517
0675,0.019061665819224038,0.032026795101452156,-0.02275121092575727,-0.03776706004159906,0.006242959319151939,0.01248155709977375
0676,0.03288666300977441,0.04648503809311413,0.02397834408293753,0.026999266787834566,-0.017187106430632693,-0.0015759910505637282
0677,0.008748209826406507,0.011761966943525194,-0.0039601402576546225,-0.01996510122465021,-0.0005851452623506931,-0.01179614972698577
0678,-0.003866117918879716,0.003759629307820216,0.027606942085533458,0.011858465381723448,0.0036452826361599634,0.007057840347984805
0679,0.004707064917401356,0.008170764809471192,-0.018042555367019538,-0.00922457024267476,-0.006202395693793719,0.00881541864481483
0680,-0.015615393409436101,0.010348732335236588,-0.04119476102150656,-0.04598002391982526,-0.050058969251399243,-0.046024406109647746
0681,-0.02936398908485086,-0.008285318069326492,-0.013126660618724391,0.007814820361517805,-0.004986588192087822,0.005709495741467831
0682,0.004420033049242179,0.025929549412168598,-0.012343144940196955,-0.01137946800037423,0.00686085968106477,0.016142103795426486
0683,0.012648337143487358,0.025021255347408615,-0.006419062298354236,-0.006184831263309984,-0.0032779842262313677,-0.006562517503325465
0684,0.012105346086119961,0.015894818018702697,0.0013067278752517874,-0.0139087595819461,0.021704596800643183,0.038301883164708284
0685,0.03003832938348694,0.021156789608468538,0.014394090752758939,0.0005925016726766104,0.02238883533612261,0.01594024647108354
0686,0.029363455365603534,0.01104497997007747,-0.0022573804240048315,-0.022373486660877157,0.04323576723729777,0.03711993656378709
0687,0.047112801876715814,0.030139918603233694,0.006652034156764672,-0.009419855233959938,0.01811197572058001,0.028798495467917393
0688,0.043275330533880746,0.034992491835922276,0.0234984788118457,0.012783645544932054,0.03195372239437529,0.03968647248652748
0689,0.01722770077804818,0.029921493602592594,-0.000899693085150296,0.0029214036988239695,0.0126083711274496,0.029817209134305325
0690,0.03756933080433145,0.02309565042198118,0.004311860903452051,-0.007777349672732827,0.007076434361350905,0.0032606336876814905
0691,0.015691758773082355,0.009083122346596025,0.026470371639469272,0.01082038332783376,0.02728307653657585,0.0059129009513851725
0692,0.037541859855575906,0.0440433969189727,0.007576109724272244,0.01933714643043005,0.0006560428742999172,-0.013268931255763198
0693,0.021560956227810246,0.03350707854524288,0.008058481764371562,-0.0014648397311939612,0.02192909198046606,0.029589720479989614
0694,0.052470040222387986,0.07313282018711417,0.03370508397744802,0.018282479155680275,0.02377868303841196,0.010551468514405289
0695,0.028330671912315527,0.024365624030863075,0.02964770072569954,0.030624237097308004,0.019472235775693188,0.024946081115598682
0696,0.006676719687157849,0.021468295978235206,0.005993551293852613,0.014901860758254521,0.012617410564316166,0.026659081030539426
0697,0.05948517567688207,0.06890017031024173,0.028789396482543958,0.030041549296574245,0.06632445808877685,0.06995433300269396
0698,0.009243446243421306,0.028530728562158433,-0.0010160999598346357,-0.015009417363385317,0.028140825601357694,0.02802438767109757
0699,0.035542241615234484,0.02591067353417574,0.019726500579266885,0.03948823082036659,-0.009743088393305623,0.007007016179863552
0700,0.034416622578141993,0.03375247228313713,0.018351400467604872,0.019279037999031714,0.029731223440923,0.0624851508685419
0701,0.03525099452757185,0.06467011029622188,-0.008811534989371329,-0.0015708668217643655,0.0057485129995022985,0.03288524375412423
0702,0.024350201448710015,0.012717329341069113,0.03142649631945679,0.016236681953814672,-0.013794490452112137,-0.010553425253390961
0703,0.019154208931054014,0.025368367893789844,-0.0014101226748708692,-0.007558232203288423,0.03011431602662597,0.043279534769225775
0704,0.000666573191773275,-0.003819457139297678,0.029230026297267148,0.0012023121586742852,-0.012237692354825143,-0.010953232627297
0705,0.02302450015346868,0.020210566688499836,0.02506153579386634,0.01909871322669512,0.03827565999910152,0.05577000307216934
0706,0.00043822062254742725,0.018193995128215866,0.0013058090336339541,0.021412288551238372,0.007215550890147196,0.02818736404466083
0707,0.023960078150406048,0.043778244791154594,0.04422164606547266,0.05344456614481165,-0.010156455478491712,-0.0030547235906183924
0708,0.0064441973633578495,0.03283392741799301,0.02435571585242682,0.04355729888486006,0.004526515968900887,0.022827038343451997
0709,0.023038755189853807,0.021607160776528356,0.012795386296806132,-0.003093169915317028,0.023364396823052958,0.016542053281507287
0710,0.008596774869777713,-0.005023949214915394,0.008957851013694054,0.01574504758177014,0.006502127311705417,0.025102023139667796
0711,-0.02242287530300265,-0.00392666862730486,0.025676577525180502,0.020724362572495797,0.02971945029985738,0.03764898179247593
0712,-0.001750134697074729,-0.016904607246878707,-0.012825762987277412,-0.018450629301382266,0.013846984254649166,-0.00020395114766486052
0713,0.015443184559054765,0.002300875294367446,0.005957989134155257,-0.012296705877385499,0.01905731280949976,0.023544264441312177
0714,0.0337113507110026,0.03289198508312509,0.008886232991589868,0.0020457679590631995,0.041861483571338176,0.037023080332958196
0715,0.018575349416163043,0.008069845043600732,0.004935097646886854,0.025459257789624667,0.004205606560273405,0.016208698091162932
0716,0.04524975661179375,0.05354591389667907,0.04712159584713299,0.05875451633140054,0.0602528018843311,0.07980145420942168
0717,0.025786620832287253,0.04059088544827874,0.07601121473427906,0.07163189329045784,0.038821114615610726,0.05431348672780715
0718,-0.009073862463745856,-0.012339942704149424,0.04402622513177936,0.03904561202186605,0.004011463915738929,-0.028045483846475015
0719,-0.00675152104951129,-0.012174494824638527,0.020055887973449694,0.026149208781950484,0.0008403364595944082,-0.012276809607936317
0720,-0.004722521130653827,-0.006168628488601428,0.023946890457308433,-0.0005040743478419705,0.0024600497442352947,-0.01451677573182732
0721,0.020690415697805616,0.03923602166872919,0.01654381388012409,0.02051570937538092,0.012713047097389804,0.016551787996929586
0722,0.0053536830594464214,0.023727081113814944,0.0006176679980730134,-0.010445492138206749,0.043251112509875594,0.04015783649725331
0723,-0.010069964995452447,-0.002923017944911678,0.0022848699627544098,-0.021333381099450807,0.02270023311607202,0.004898532340582454
0724,0.018633625601949266,0.009438265480832778,0.0133894172636573,-0.0021547304667952055,0.031125368065497237,0.007400337732623049
0725,-0.023335879695292733,-0.017585377575905826,0.025112003697002692,0.019003541675241136,0.013464175485508368,0.0047159770208720685
0726,-0.021809502414082627,-0.02160304019531699,-0.002272025709930582,-0.0005343685431403511,-0.02493521081639367,-0.04075198781397065
0727,-0.0070196465269797064,-0.00853210781742411,-0.0289952234242725,-0.03766155776900611,-0.005107017285016589,-0.025969365433138134
0728,-0.006639288161273214,-0.006979084197944655,-0.00945336667497856,-0.008465237332346663,0.011810478926029065,0.009148897037986105
0729,0.005347091484570638,0.002281388333221823,-0.015806703649002357,-0.013344551131496596,0.013060041859063464,0.006037112138975786
0730,0.028646594796705456,0.019598058946723628,0.006895333685717267,-0.0147820914249703,0.016977466891089362,0.024825340846869586
0731,0.01147080055994878,0.005406666597272894,0.009776817628727773,-0.016113214612635776,0.026599042582469475,0.011115503385497402
0732,0.009961795806943705,0.01999496508495976,0.022701734081686905,0.019571210119687422,0.013465058404592353,0.021270890609981084
0733,0.03488773781264288,0.03626502152656238,0.03696580330793063,0.0458154915003099,0.02406801318337653,0.015480677570011958
0734,0.02312055545236776,0.017866385624844223,-0.010384644868750143,-0.01659504245352398,0.01833590844841313,0.037605657161793
0735,0.0533268055931882,0.04188055965912323,0.009195257137089071,0.01583884274459983,0.019121313959472697,0.022963654445851384
0736,0.011766507929415956,-0.014529683002202802,0.010630447211519732,0.0463255681657999,0.019444273261824244,0.007727492227089783
0737,0.02908254036468513,0.0006980568080971912,-0.0029886662024675094,-0.011085673871922774,-0.0043013912405161555,-0.0012385275917337808
0738,0.017471089961586795,-0.024287723936609332,0.007779875315798179,-0.00513903935262926,0.04174018194627347,0.012155679684227467
0739,0.015354611856460363,-0.028730393824129032,-0.02107250456366104,-0.03792468245165842,0.014943864141234695,-0.010879489028385831
0740,0.046976165341848855,0.03535188050700233,0.03470614403754849,0.014747097170296763,0.028272549099803687,0.026312579668904212
0741,0.013045205352821951,-0.0005664257881386436,0.012380601927262853,0.008203982283661471,0.02803639843094492,0.015586921068300457
0742,0.04005737877047878,0.03620038049642877,0.04918516263224375,0.045333785336494695,0.017986291487074774,0.009573749334578455
0743,0.04167376339520987,0.049792686110008394,0.0455719032748823,0.060563811513747,-0.004702956058239688,0.0034587171029124746
0744,0.030316480909536838,0.020361583943910654,0.04744015476185506,0.04587635510858953,-0.0010711902220921171,-0.0007072711325445281
0745,0.0037710139911032023,-0.017840143955784597,0.03901815853976811,0.029399239348492437,0.02382419123606781,0.0173279524729646
0746,0.006629386573568613,-0.014835109780574184,0.007434389360840343,-0.009929362492751989,0.043610598745560655,0.0015576823563871575
0747,-0.01577902808244191,-0.003600814241074001,0.012336627325158797,0.026305798553078002,-0.0018237941457732443,0.004412632475563069
0748,0.020723143975931283,0.0019228453814275587,0.028707095374555344,0.0257075830734662,-0.0010760286446116344,0.0008132741536386764
0749,-0.029287517399611992,-0.011293675654418254,0.0004907509963266448,0.002786284573016379,-0.019831841223239888,0.0074598541351479355
0750,0.030602229383149073,0.024978776957383517,0.04388089442921434,0.046607832061168704,0.005702421693242532,-0.005565414950382199
0751,0.02458613406505228,0.029385244677093893,0.028019128350569467,0.03383064044762189,0.018172590222986566,0.026869631675341236
0752,0.02234104613883558,0.022573629211724133,-0.0021599337888104173,-0.00016034208047678442,0.016898270362548335,0.03193661629976225
0753,0.03662140846366429,0.05875514393878445,-0.016397693725223116,-0.009538591783873096,0.01410309701855148,0.024537289769050098
0754,0.01870317494189673,0.024729813881952722,-0.004431101483601761,0.0011876944010117895,0.0073561424298473795,0.00042677984907485476
0755,0.028225426576386558,0.05037393642607633,-0.05291699992395521,-0.03156559289607808,0.017033417884248052,0.005586369827576746
0756,0.045586971674781075,0.04464827420268898,-0.027352562846722963,-0.02568182227116391,0.03249799345227297,0.019065404637663423
0757,0.02199636416490927,0.03027030649909679,0.026661255822923426,0.03749949816488207,0.004293530546461588,0.023987641923551014
0758,0.02853403198711482,0.021155211379719083,-0.014764690689416807,-0.033400462823143934,-0.0003194137367589112,-0.02410044879853116
0759,0.0031847731004999535,0.009317449257706072,0.029052907480406103,0.03381086009408839,0.04839802923719453,0.047929387656238
0760,-0.023922813102110498,-0.022064292921805638,-0.004507688659308219,0.0037311930194727913,0.018583148544342506,-0.011644232997246392
0761,0.047343480679420666,0.03261693672719086,0.013837127854298116,0.021196784490414594,0.011520339941721735,-0.006118548953549307
0762,0.030371097879136732,0.01491484681717372,0.010271759108163922,0.005985549900879104,9.53535671473931e-05,-0.001484584835930696
0763,0.028323374368363755,0.02631237399264341,-0.00637045894098109,-0.002801664048381485,-0.011426120960419568,0.015504540095939533
0764,0.055994178820292145,0.06075888236691738,0.019656668062460733,0.025228624944036222,0.008915215488763903,0.02020296441297816
0765,0.03134308717332705,0.03158553104575378,-0.007166858262612599,-0.011840306849877186,0.0032435715310687938,0.019705564852087045
0766,0.024547669943587768,0.04211886964680301,0.02600547681348638,0.02326238223355976,0.010774387805906959,0.009497844992921185
0767,-0.010763561214829041,0.011080831802341777,0.054721141650501556,0.04587677643167157,0.013460635887459335,0.014703951698836353
0768,0.028317006430101134,0.012189033707429046,0.05550731809976073,0.03626485181066517,0.007493804335254667,0.004104907801657052
0769,-0.013250221554754598,-0.011420925862110779,0.04044792137284788,0.029559783704890298,-0.0062704556583006235,0.015986627399122134
0770,0.040462114088526034,0.02909572800295071,0.0194935343286994,-0.005793208506309182,0.022122112630815316,0.007537612631279587
0771,0.019538147358296506,0.011317131716462788,0.014421967477827912,-0.013377049495305368,0.015652328771519952,0.0008898740246776498
0772,0.008691681746040984,0.00402087959307765,-0.023302981529883356,-0.05626962351185348,-0.01506268414106874,-0.013522677907944095
0773,0.030466051469207205,0.026531523253378635,-0.013618422394571346,-0.04671809252191336,0.01971774057988421,0.0017486979065813879
0774,0.03479568795882705,0.023236954257125162,0.012992455987470753,0.01349204191087776,0.0200684903104992,0.009605275973843476
0775,0.026741045360780338,0.03146632014704282,0.03164227033045297,0.029718816626874135,0.052786516319328194,0.037281649147128365
0776,0.02726697363776117,0.0278262352016732,0.02012579016394441,0.011379852762078525,0.03269958258305445,0.05229521984747145
0777,0.07918644546453929,0.07523139527493587,0.028789421568239878,0.01777836693185342,0.024825461123816367,0.042109024144485495
0778,0.05532489335314761,0.046684563043480364,0.016620358022886323,0.03081984260396477,0.03692304501555935,0.03598115032136477
0779,0.019871968643140357,0.04561775759953116,0.05565676879592275,0.08165611519991955,0.026833636774808396,0.03652905314426352
0780,0.004762890095756387,0.022551150573979308,0.005756214126276769,0.01142782070060456,0.010301114123318184,0.0198446756615931
0781,0.0024432893807779794,-0.0011464740654455858,0.035306861732081134,0.0388065688651448,0.0153712222956309,0.013590000630847806
0782,0.012331499142416737,0.0048130436360892355,-0.0018900107063648589,-0.005965183544214023,0.038665355950669895,0.018486778527685176
0783,0.08023133737706852,0.08665831277876368,0.04700739608361344,0.05495026744744994,0.08032422130934556,0.0897994039187514
0784,0.012700115438822934,0.00445777223813183,0.01691510591681843,0.015175662231353726,0.06773795109391484,0.049936118503832
0785,0.02737766023549595,0.0276780491413141,0.0016875319323269556,-0.014597306685014477,0.035149756116154264,0.02492770011758319
0786,0.03321893583999061,0.029126510169295457,0.041936469729559216,0.01802933192781507,-0.024877961543913727,-0.01425107198112825
0787,0.04685929301189306,0.0445362583603722,-0.007442620268247341,-0.02127904638303591,-0.0003161903117737712,0.004642406691160639
0788,0.019568599706291073,0.014028267771333569,0.027277329024216035,0.014993495705470986,0.008340121797233657,-0.007985161519623854
0789,0.01081244402496723,-0.024957075328968636,-0.007131241422387821,-0.029818043478913935,-0.002163249947565279,-0.02453121973743678
0790,-0.017097510407471067,-0.015657389393805198,0.005669696250838409,-0.011670821850451872,-0.009570966462696758,-0.0228946271980451
0791,0.04619206754965615,0.025127840407995147,0.012932946307852375,0.00888913679719977,0.03236498358378621,-0.007649296333669195
0792,0.009737359955167682,0.011792365375238065,0.04139472110355848,0.02980152333636732,-0.022818226998605473,-0.038403706566605224
0793,0.024837476313101722,0.022533413436731806,0.01661645297101202,0.005607457119651855,0.0327953631158292,0.015532793781753403
0794,0.018560922971509016,0.023856874861763865,-0.01751216836843051,-0.02310316672006367,0.012915553109305443,0.007690810381585758
0795,0.006791243861848306,-0.003113881622266067,-0.0038964315974034645,-0.0036235396429424743,-0.005267932629737171,-0.011739337183855761
0796,0.024206865515832874,0.013119209201644487,0.012077282805843505,-0.00410221901910619,0.01465318577405353,0.011306125094829603
0797,0.01082439089075929,0.013996976021897648,0.0016346505426017256,0.007719229441181786,0.023235295574398865,0.022921715763924322
0798,0.03338918979633551,0.051936388000595426,0.017724208367246613,0.04792467463795866,0.048336489494844884,0.052757248242490125
0799,0.020516940741746023,0.01744693777035194,-0.01008410353461032,0.012699927256003546,0.03732931534350804,0.03925229546223169
0800,0.0036289583613828415,-0.0036495682288283106,0.007479317959391613,0.019327682683836594,0.01613653238812632,0.004881393483893432
0801,0.010368650760973031,0.03378710238440206,-0.03650776470084451,-0.03969114224272742,0.008713103280097995,0.007632895984158265
0802,0.01986346718776613,0.03284787399109909,-0.003993922930126729,0.013663870616898732,0.031334479840084514,0.03192351833653053
0803,0.05458450967410957,0.03906843791586886,0.029649575678068602,0.021956800529432177,0.07632974093942745,0.06050774568393958
0804,0.021486831907546643,0.009470052592504968,0.008488214676380605,0.01303760304803137,0.03683057453161231,0.014227821836232106
0805,0.01909754916823995,-0.0004746325784467703,0.03242197053995037,0.017895695123076392,0.012237273740825718,-0.003399859501951537
0806,0.021242521800087028,0.016815641521570352,0.010042303655129061,0.0051561137893537355,0.009353035327424517,0.002960416560737621
0807,0.0016085396525904506,-0.010897736234286826,0.0042593530428540515,0.013877425964399661,0.0019269860520557843,0.019903174092627603
0808,0.0036149434655602538,0.006069112335568731,0.0007734035730338669,0.005937029890276463,0.005700893969289129,0.012540396833208069
0809,0.013966612673672869,0.02252514770003017,0.017270103240490508,0.030559922369995822,0.005433621146456288,0.009711383923021054
0810,-0.010141292987176085,-0.01633955769183108,0.009163002501767803,0.002171536688732124,0.002087365376461931,0.007707519395123602
0811,0.016586557424631096,0.014022736809345949,-0.011197291417338074,0.0014256402307134242,0.017928164864349675,-0.011952544452077397
0812,0.013016682405445207,0.0138719019897568,0.006163906140898981,0.029403532118015885,0.007174557448694815,0.03730406338761323
0813,0.06895959750394925,0.07724666030168462,0.017080435987064945,0.02733008526689033,0.02095333515089522,0.016765686280128967
0814,0.04070005663988278,0.05761541991595103,0.030983251917522967,0.029383058165605342,0.024246420501557064,0.04870995899414378
